codebook_index,density,count
522,4.9372450172803576e-05,19
523,9.614635033651223e-05,37
525,0.001974898006912143,760
526,0.0020320661071122313,782
527,9.35478003274173e-05,36
528,7.535795026375282e-05,29
529,0.0004573448016007068,176
530,0.000345607151209625,133
531,0.00010913910038198685,42
532,1.03942000363797e-05,4
533,3.378115011823403e-05,13
534,8.31536002910376e-05,32
535,0.0004963230517371307,191
536,0.00015851155055479044,61
537,0.0007223969025283892,278
538,0.0005378998518826495,207
539,0.0010004417535015462,385
540,7.795650027284775e-06,3
542,0.00010913910038198685,42
543,0.000553491151937219,213
544,0.0006054621521191175,233
545,1.559130005456955e-05,6
546,0.00020788400072759401,80
547,5.19710001818985e-06,2
548,0.00069121430241925,266
549,0.0009224852532286983,355
551,4.677390016370865e-05,18
552,5.1971000181898504e-05,20
553,5.19710001818985e-06,2
554,6.23652002182782e-05,24
555,3.637970012732895e-05,14
556,0.0007847621027466673,302
557,1.2992750045474626e-05,5
558,1.2992750045474626e-05,5
559,0.00029623470103682146,114
560,5.976665020918328e-05,23
561,0.00024686225086401785,95
562,4.15768001455188e-05,16
563,5.19710001818985e-06,2
564,0.00017410285060935997,67
565,0.0002988332510459164,115
566,0.00014032170049112596,54
567,1.03942000363797e-05,4
568,0.00022087675077306864,85
569,0.00012992750045474625,50
570,5.1971000181898504e-05,20
571,0.0001559130005456955,60
572,8.575215030013253e-05,33
573,0.00018449705064573968,71
574,5.4569550190993424e-05,21
575,0.00038198685133695396,147
576,0.00016111010056388535,62
577,2.5985500090949252e-05,10
578,0.0005716810020008835,220
579,0.00043135930150975756,166
580,5.1971000181898504e-05,20
581,0.00024426370085492297,94
583,7.795650027284775e-05,30
585,0.0001351246004729361,52
586,3.637970012732895e-05,14
587,5.19710001818985e-06,2
588,1.559130005456955e-05,6
589,2.07884000727594e-05,8
590,8.835070030922746e-05,34
592,0.00029623470103682146,114
593,0.0004651404516279916,179
594,0.00011953330041836656,46
595,0.0006470389522646363,249
596,0.00014292025050022087,55
598,0.0002806434009822519,108
600,0.0009198867032196035,354
601,0.0004287607515006626,165
602,0.0006678273523373958,257
605,0.00011693475040927163,45
606,0.0012628953044201336,486
607,0.00017929995062754983,69
608,0.00011953330041836656,46
609,0.0001974898006912143,76
610,1.8189850063664474e-05,7
612,0.000901696853155939,347
613,8.835070030922746e-05,34
614,2.5985500090949252e-05,10
616,6.496375022737313e-05,25
617,3.8978250136423874e-05,15
618,0.00019489125068211936,75
619,0.0020970298573396045,807
621,0.001216121404256425,468
622,0.0005404984018917444,208
623,9.094925031832237e-05,35
624,0.00069121430241925,266
625,9.614635033651223e-05,37
626,7.795650027284775e-05,30
627,5.716810020008835e-05,22
629,2.598550009094925e-06,1
630,8.835070030922746e-05,34
631,0.00021048255073668893,81
632,0.0005508926019281241,212
633,2.598550009094925e-06,1
634,0.0002806434009822519,108
635,0.00010654055037289192,41
636,0.00021048255073668893,81
638,9.874490034560715e-05,38
639,0.0002806434009822519,108
640,0.00017150430060026506,66
641,0.001278486604474703,492
642,1.2992750045474626e-05,5
643,8.055505028194268e-05,31
644,0.00037678975131876413,145
646,0.00013252605046384117,51
647,0.0007249954525374841,279
648,6.496375022737313e-05,25
649,1.2992750045474626e-05,5
651,7.795650027284775e-06,3
652,0.00017929995062754983,69
653,5.19710001818985e-06,2
654,8.835070030922746e-05,34
656,0.0012239170542837096,471
657,4.15768001455188e-05,16
658,8.575215030013253e-05,33
659,6.496375022737313e-05,25
660,3.11826001091391e-05,12
661,2.598550009094925e-06,1
662,3.378115011823403e-05,13
663,0.0009172881532105086,353
664,0.00016111010056388535,62
665,0.0008003534028012369,308
666,2.8584050100044176e-05,11
667,0.00022087675077306864,85
668,5.4569550190993424e-05,21
670,0.0004183665514642829,161
671,0.00032481875113686564,125
672,0.00041057090143699815,158
673,6.756230023646805e-05,26
674,3.637970012732895e-05,14
675,0.00012732895044565134,49
677,0.00013252605046384117,51
678,0.0006860172024010602,264
679,2.598550009094925e-06,1
680,0.00014811735051841073,57
681,0.0007483824026193384,288
682,0.00012213185042746148,47
683,0.00019489125068211936,75
684,0.0007171998025101993,276
685,0.00103942000363797,400
686,4.9372450172803576e-05,19
687,0.00025725645090039756,99
689,0.00017929995062754983,69
690,0.000345607151209625,133
691,0.0005353013018735545,206
692,0.00024686225086401785,95
694,0.00037678975131876413,145
695,9.35478003274173e-05,36
696,0.00010134345035470208,39
697,0.00025725645090039756,99
698,0.000485928851700751,187
699,0.00014032170049112596,54
700,0.00016111010056388535,62
701,3.11826001091391e-05,12
702,0.00012732895044565134,49
703,0.00021308110074578384,82
704,2.8584050100044176e-05,11
705,0.00013252605046384117,51
706,0.00103942000363797,400
707,0.00018449705064573968,71
708,4.15768001455188e-05,16
709,0.0002598550009094925,100
711,0.00047293610165527635,182
712,0.00019229270067302445,74
713,0.0004053738014188083,156
714,2.07884000727594e-05,8
716,0.00014292025050022087,55
717,0.0005430969519008394,209
719,1.559130005456955e-05,6
720,0.0007769664527193826,299
722,0.00015071590052750564,58
723,0.00044954915157342204,173
724,7.795650027284775e-06,3
725,8.575215030013253e-05,33
726,0.000345607151209625,133
727,7.795650027284775e-06,3
728,0.00010134345035470208,39
729,0.00021567965075487878,83
731,7.535795026375282e-05,29
733,0.0009250838032377933,356
734,0.00016890575059117012,65
735,0.0005301042018553647,204
736,1.2992750045474626e-05,5
737,8.835070030922746e-05,34
738,3.11826001091391e-05,12
739,6.23652002182782e-05,24
740,0.0003845854013460489,148
741,0.0014837720551932022,571
743,5.1971000181898504e-05,20
744,3.8978250136423874e-05,15
745,0.0002832419509913468,109
746,0.00027284775095496715,105
747,0.0002988332510459164,115
748,9.874490034560715e-05,38
749,0.0016708676558480368,643
751,0.00020788400072759401,80
752,5.1971000181898504e-05,20
755,1.8189850063664474e-05,7
756,0.00012213185042746148,47
757,4.9372450172803576e-05,19
758,2.5985500090949252e-05,10
759,2.07884000727594e-05,8
760,0.00035340280123690983,136
761,2.3386950081854325e-05,9
762,0.0012447054543564691,479
763,3.8978250136423874e-05,15
764,8.835070030922746e-05,34
766,0.00020268690070940416,78
767,0.00023646805082763817,91
768,0.0009770548034196919,376
769,0.0001351246004729361,52
770,4.677390016370865e-05,18
771,0.00039757815139152355,153
772,0.0003611984512641946,139
775,2.07884000727594e-05,8
777,7.27594002546579e-05,28
778,0.00044435205155523216,171
779,1.8189850063664474e-05,7
780,3.8978250136423874e-05,15
781,8.31536002910376e-05,32
782,7.795650027284775e-06,3
783,0.00012213185042746148,47
784,0.00026505210092768233,102
785,1.03942000363797e-05,4
786,0.00242184860847647,932
787,0.0005145129018007951,198
788,5.19710001818985e-06,2
789,1.559130005456955e-05,6
790,0.0004235636514824728,163
791,0.0001143362004001767,44
792,6.756230023646805e-05,26
793,0.00045994335160980175,177
794,0.00016370865057298027,63
795,1.8189850063664474e-05,7
796,7.795650027284775e-06,3
797,5.19710001818985e-06,2
798,3.8978250136423874e-05,15
799,2.5985500090949252e-05,10
800,0.00011693475040927163,45
801,0.00038718395135514384,149
802,5.976665020918328e-05,23
804,0.00045474625159161187,175
805,2.3386950081854325e-05,9
806,5.1971000181898504e-05,20
807,2.07884000727594e-05,8
808,0.00043915495153704233,169
810,4.9372450172803576e-05,19
811,0.00029623470103682146,114
812,0.0002546579008913027,98
813,7.016085024556298e-05,27
814,0.00104461710365616,402
815,5.19710001818985e-06,2
816,5.19710001818985e-06,2
817,0.0001247304004365564,48
819,1.559130005456955e-05,6
820,0.00013252605046384117,51
822,1.559130005456955e-05,6
825,0.00037678975131876413,145
826,2.5985500090949252e-05,10
827,0.00016890575059117012,65
828,0.00027284775095496715,105
829,0.00012992750045474625,50
830,0.00018189850063664474,70
831,0.0010861939038016787,418
832,0.00032481875113686564,125
834,0.0014084141049294494,542
835,0.0006288491022009719,242
836,0.0004287607515006626,165
837,0.0007171998025101993,276
838,2.07884000727594e-05,8
839,6.23652002182782e-05,24
840,0.00014811735051841073,57
841,7.795650027284775e-05,30
842,0.00040017670140061844,154
844,4.15768001455188e-05,16
845,0.0011849388041472858,456
846,0.0001247304004365564,48
847,0.00010394200036379701,40
848,0.0005249071018371749,202
849,0.0007223969025283892,278
850,0.00024166515084582803,93
851,0.00015331445053660058,59
852,4.15768001455188e-05,16
853,0.00015331445053660058,59
854,2.598550009094925e-06,1
855,1.03942000363797e-05,4
856,9.614635033651223e-05,37
857,0.00027544630096406204,106
858,0.0006288491022009719,242
859,0.0002286724008003534,88
860,5.19710001818985e-06,2
861,5.19710001818985e-06,2
863,8.575215030013253e-05,33
864,0.00043135930150975756,166
865,1.8189850063664474e-05,7
866,2.8584050100044176e-05,11
867,0.0005924694020736429,228
868,0.001873554556557441,721
870,4.417535015461373e-05,17
871,0.00020268690070940416,78
872,7.795650027284775e-06,3
873,0.00010913910038198685,42
875,1.8189850063664474e-05,7
876,1.03942000363797e-05,4
877,1.03942000363797e-05,4
878,2.07884000727594e-05,8
879,0.0002182782007639737,84
880,0.0015461372554114803,595
882,0.0015201517553205311,585
883,0.0004417535015461373,170
884,5.4569550190993424e-05,21
885,0.00021567965075487878,83
888,0.00043135930150975756,166
889,0.00010134345035470208,39
890,0.0002260738507912585,87
891,0.00023646805082763817,91
892,1.2992750045474626e-05,5
893,5.19710001818985e-06,2
894,2.598550009094925e-06,1
895,0.0002286724008003534,88
896,0.00010134345035470208,39
897,0.0006158563521554973,237
899,0.00021567965075487878,83
900,0.0011927344541745705,459
901,0.00017670140061845491,68
902,0.00015851155055479044,61
903,0.00010654055037289192,41
904,2.07884000727594e-05,8
906,8.835070030922746e-05,34
907,1.2992750045474626e-05,5
908,0.0005612868019645038,216
909,5.19710001818985e-06,2
910,0.00033521295117324535,129
911,2.598550009094925e-06,1
912,0.000693812852428345,267
913,7.795650027284775e-06,3
915,0.002777849959722475,1069
916,3.11826001091391e-05,12
917,0.0006730244523555855,259
918,8.31536002910376e-05,32
919,0.00011693475040927163,45
920,0.0007120027024920094,274
921,0.00030662890107320117,118
922,4.9372450172803576e-05,19
923,0.0006964114024374399,268
925,7.27594002546579e-05,28
926,2.598550009094925e-06,1
928,8.31536002910376e-05,32
929,0.000345607151209625,133
930,9.614635033651223e-05,37
931,0.0005456955019099343,210
932,0.0007457838526102434,287
933,0.00030922745108229605,119
935,0.0002286724008003534,88
936,0.0006730244523555855,259
937,0.0001870956006548346,72
938,0.0001351246004729361,52
939,0.0005015201517553205,193
940,0.000452147701582517,174
941,0.0001351246004729361,52
942,0.00017410285060935997,67
944,7.795650027284775e-05,30
945,0.00024166515084582803,93
946,0.0001143362004001767,44
947,0.00026505210092768233,102
948,0.0007016085024556298,270
949,8.835070030922746e-05,34
950,5.4569550190993424e-05,21
951,4.417535015461373e-05,17
952,2.5985500090949252e-05,10
953,0.0008393316529376608,323
954,1.8189850063664474e-05,7
955,0.0004027752514097134,155
956,7.795650027284775e-06,3
958,1.03942000363797e-05,4
960,0.0001351246004729361,52
961,7.27594002546579e-05,28
962,2.3386950081854325e-05,9
963,0.00046254190161889664,178
964,0.0003949796013824286,152
965,4.677390016370865e-05,18
966,5.976665020918328e-05,23
967,0.0003637970012732895,140
968,5.4569550190993424e-05,21
969,2.3386950081854325e-05,9
970,0.0004755346516643713,183
971,0.0012447054543564691,479
972,0.0004885274017098459,188
974,0.000938076553283268,361
975,7.795650027284775e-06,3
976,0.0003949796013824286,152
977,5.19710001818985e-06,2
978,0.00010913910038198685,42
979,0.0008964997531377491,345
980,1.03942000363797e-05,4
981,0.0005015201517553205,193
982,4.9372450172803576e-05,19
983,2.8584050100044176e-05,11
985,0.0003014318010550113,116
986,0.00025725645090039756,99
987,0.0008367331029285658,322
988,0.0002494608008731128,96
989,3.8978250136423874e-05,15
990,4.15768001455188e-05,16
991,6.23652002182782e-05,24
992,0.00048333030169165605,186
993,0.0007042070524647247,271
994,0.00037678975131876413,145
995,1.559130005456955e-05,6
996,2.8584050100044176e-05,11
997,0.00027544630096406204,106
998,0.0007977548527921419,307
999,0.0001663072005820752,64
1000,2.8584050100044176e-05,11
1001,7.795650027284775e-06,3
1002,5.19710001818985e-06,2
1004,0.0004417535015461373,170
1005,0.0003741912013096692,144
1006,0.0018631603565210611,717
1007,0.0001143362004001767,44
1008,1.559130005456955e-05,6
1009,2.598550009094925e-06,1
1010,9.35478003274173e-05,36
1011,0.00010913910038198685,42
1012,3.378115011823403e-05,13
1013,0.000452147701582517,174
1014,0.00043915495153704233,169
1015,0.0008315360029103761,320
1016,0.0007483824026193384,288
1017,0.00016111010056388535,62
1018,0.00033781150118234024,130
1019,6.496375022737313e-05,25
1020,9.874490034560715e-05,38
1021,0.001418808304965829,546
1023,0.00031442455110048594,121
1024,0.00045474625159161187,175
1025,0.00011693475040927163,45
1026,2.5985500090949252e-05,10
1027,0.00011173765039108178,43
1028,0.00011693475040927163,45
1029,0.0002598550009094925,100
1031,2.598550009094925e-06,1
1032,4.9372450172803576e-05,19
1033,0.00018969415066392954,73
1034,0.00014811735051841073,57
1035,3.637970012732895e-05,14
1037,5.19710001818985e-06,2
1038,0.0011355663539744823,437
1039,0.000452147701582517,174
1040,5.19710001818985e-06,2
1041,2.598550009094925e-06,1
1042,0.0012265156042928047,472
1043,0.000727594002546579,280
1044,0.00010394200036379701,40
1045,0.00021308110074578384,82
1046,0.00013252605046384117,51
1047,5.19710001818985e-06,2
1048,2.8584050100044176e-05,11
1049,5.4569550190993424e-05,21
1050,1.8189850063664474e-05,7
1054,0.00018969415066392954,73
1055,0.00044435205155523216,171
1056,7.795650027284775e-05,30
1057,2.07884000727594e-05,8
1058,2.5985500090949252e-05,10
1059,0.00044435205155523216,171
1060,0.0011043837538653432,425
1061,0.0014707793051477276,566
1062,8.055505028194268e-05,31
1063,3.378115011823403e-05,13
1064,1.03942000363797e-05,4
1065,0.00041057090143699815,158
1066,0.00036899410129147937,142
1067,0.001247304004365564,480
1068,0.00029623470103682146,114
1069,2.5985500090949252e-05,10
1070,0.00023386950081854326,90
1071,0.00021308110074578384,82
1072,0.00027544630096406204,106
1073,3.378115011823403e-05,13
1074,5.19710001818985e-06,2
1075,0.0010550113036925397,406
1076,0.000311826001091391,120
1077,5.19710001818985e-06,2
1078,0.00022347530078216355,86
1080,1.8189850063664474e-05,7
1082,1.8189850063664474e-05,7
1083,4.15768001455188e-05,16
1084,0.0005353013018735545,206
1085,6.496375022737313e-05,25
1086,2.598550009094925e-06,1
1087,0.00021567965075487878,83
1088,0.0005249071018371749,202
1090,0.00020008835070030922,77
1091,1.2992750045474626e-05,5
